SEC ID,Report date,Assets,AssetsCurrent,CashAndCashEquivalentsAtCarryingValue,ComprehensiveIncomeNetOfTax,EarningsPerShareDiluted,Goodwill,Liabilities,LiabilitiesCurrent,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,OperatingIncomeLoss,PropertyPlantAndEquipmentNet,Revenues,WeightedAverageNumberOfDilutedSharesOutstanding
1521549,2015-12-31,636768.000,413334.000,283174.000,,,,349295.000,277322.000,65521.000,-138448.000,133265.000,,134308.000,2045403.000,
74303,2016-12-31,8762600000.000,1546200000.000,184500000.000,-21400000.000,-0.020,2118000000.000,6489600000.000,922600000.000,-337500000.000,-473500000.000,603200000.000,152600000.000,3704900000.000,5561200000.000,165200000.000
934473,2016-12-31,7707000.000,7458000.000,3667000.000,-5785000.000,,,3002000.000,1847000.000,4493000.000,-1858000.000,-5983000.000,-7215000.000,191000.000,511000.000,
816761,2016-12-31,2413000000.000,1621000000.000,974000000.000,112000000.000,0.950,390000000.000,1442000000.000,729000000.000,-262000000.000,-35000000.000,446000000.000,232000000.000,138000000.000,2322000000.000,131500000.000
1465509,2015-12-31,197412.000,128742.000,37774.000,-543455.000,,,3051014.000,2056628.000,19363.000,-28018.000,-93147.000,-1099735.000,68670.000,384520.000,287008887.000
1383528,2011-09-30,6970.000,,6970.000,,,,9400.000,,25000.000,,-23604.000,,,0.000,
1316835,2016-12-31,2909887000.000,1215981000.000,14449000.000,144341000.000,1.270,740411000.000,2600267000.000,754697000.000,-170514000.000,-38327000.000,158227000.000,236336000.000,656101000.000,6367284000.000,113585000.000
1381435,2017-01-01,1175405.000,178657.000,144520.000,,,,3268430.000,1775134.000,-31645.000,360500.000,-518526.000,-930448.000,994128.000,3023494.000,
65759,2016-11-30,25369000.000,23183000.000,10012000.000,,,,,2540000.000,-258000.000,-248000.000,-2133000.000,289000.000,2186000.000,17657000.000,
1360752,2013-05-31,8711.000,8711.000,8711.000,,,,58619.000,58619.000,10675.000,,-40675.000,,,,
1023994,2016-12-31,,,,,,,,,,,,,,,
764897,2016-12-31,142153.000,142153.000,450.000,,,,896787.000,896787.000,458618.000,,-785550.000,-859401.000,,,
1584480,2016-05-31,14935.000,14935.000,13800.000,,,,10557.000,10557.000,37900.000,,-34700.000,,,,
872835,2013-12-31,1906917000.000,,16214000.000,-5144000.000,0.870,41599000.000,1721074000.000,,-14223000.000,-10714000.000,26087000.000,,13308000.000,,17575278.000
1114220,2016-12-31,141427000.000,132897000.000,111810000.000,,,3208000.000,149723000.000,21551000.000,198000.000,-2074000.000,-86604000.000,-122763000.000,4211000.000,31983000.000,
1467858,2016-12-31,221690000000.000,76203000000.000,12960000000.000,8133000000.000,6.000,1900000000.000,177615000000.000,85181000000.000,17139000000.000,-35643000000.000,16545000000.000,9545000000.000,35820000000.000,166380000000.000,1570000000.000
743316,2016-06-25,4234616000.000,2807048000.000,2105229000.000,230490000.000,0.790,490648000.000,2126802000.000,609403000.000,-230343000.000,62722000.000,721885000.000,313849000.000,692551000.000,2194719000.000,289479000.000
936468,2016-12-31,47806000000.000,15108000000.000,1837000000.000,4644000000.000,17.490,10764000000.000,46200000000.000,12542000000.000,-3457000000.000,-985000000.000,5189000000.000,5549000000.000,5549000000.000,47248000000.000,303100000.000
1507718,2013-11-30,1484.000,,1484.000,,,,,116491.000,,,-8949.000,,,0.000,
1635581,2016-11-30,1335063000.000,35407000.000,14261000.000,27101000.000,1.270,,455530000.000,26605000.000,174845000.000,-272001000.000,54636000.000,22173000.000,720132000.000,61198000.000,36920000.000
1390804,2012-12-29,1248382000.000,193216000.000,,1482000.000,,643570000.000,1409966000.000,113427000.000,-78381000.000,-25516000.000,92905000.000,168403000.000,121553000.000,844186000.000,
1585790,2016-12-31,3369900000.000,214700000.000,1200000.000,-30400000.000,-0.440,1173900000.000,2540400000.000,324600000.000,-65800000.000,-170600000.000,237000000.000,131900000.000,1633400000.000,,69462798.000
1568969,2016-06-30,101448.000,18804.000,14637.000,,,,38549.000,38549.000,114898.000,-19300.000,-81226.000,-2016976.000,82644.000,6083.000,
1409624,2014-07-31,63243.000,14721.000,10721.000,,,,1436662.000,1432356.000,75000.000,-40699.000,-29569.000,-913460.000,,,
1157004,2012-09-30,179000.000,4000.000,,,,,,5463000.000,207000.000,0.000,-208000.000,-1667000.000,,0.000,
56701,2016-06-30,24120471.000,13726338.000,735393.000,,0.190,,5934277.000,3568308.000,,-579498.000,314625.000,,1514472.000,26001346.000,
1476264,2016-12-31,2002911000.000,,,15555000.000,1.370,11420000.000,1810251000.000,,310762000.000,-298891000.000,22749000.000,,6955000.000,101352000.000,13108247.000
813716,2013-12-31,628620.000,248031.000,281.000,,,,23182089.000,23182089.000,-474941.000,,467339.000,-1015316.000,39856.000,3469006.000,7644348910.000
1301611,2016-12-31,6319000000.000,1315300000.000,96100000.000,121800000.000,2.820,1777900000.000,3976900000.000,788200000.000,-102400000.000,-520700000.000,435200000.000,,3066800000.000,,43200000.000
1519894,2016-09-30,66731931.000,14388711.000,621402.000,11374782.000,,,,837547.000,374119.000,-11284.000,-181130.000,14245107.000,10810753.000,27417779.000,
1047170,2016-12-31,1398593000.000,,17615000.000,6096000.000,0.420,17081000.000,1267393000.000,,120454000.000,-150275000.000,15481000.000,,27694000.000,,18329384.000
1275158,2017-01-03,209461000.000,25788000.000,1837000.000,-71594000.000,-2.580,6400000.000,183643000.000,49033000.000,17904000.000,-42757000.000,24737000.000,-67528000.000,173533000.000,487474000.000,27808708.000
704561,2011-12-31,446879172.000,,56274186.000,,0.510,,409610149.000,,-21908335.000,-9661402.000,6877814.000,,15853633.000,,2332948.000
1615942,2015-04-30,3244.000,,40364.000,,,,,9924.000,1250.000,-41614.000,,,,,
1415336,2016-12-31,214345000.000,165264000.000,54815000.000,-2320000.000,0.020,,76618000.000,72759000.000,-1069000.000,5306000.000,16373000.000,13224000.000,12140000.000,354201000.000,41461000.000
836429,2015-07-31,95621000.000,46278000.000,11911000.000,3139000.000,0.180,17133000.000,27179000.000,9685000.000,2418000.000,-14643000.000,9757000.000,6090000.000,10519000.000,75019000.000,25449027.000
1459287,2016-08-31,5402.000,5402.000,752.000,,,,40248.000,40248.000,-14521.000,,15236.000,19636.000,,35565.000,
1335103,2016-12-31,3214090.000,728924.000,78720.000,-15648015.000,,,,15550489.000,2821496.000,1479227.000,-4228360.000,-5493219.000,2466125.000,2446795.000,
1630031,2016-12-31,9319685000.000,,51402000.000,299656000.000,0.910,,6392525000.000,,-433707000.000,-151614000.000,567195000.000,,,,305060000.000
1230276,2015-12-31,1240657000.000,683506000.000,334667000.000,-169502000.000,,303875000.000,497270000.000,231831000.000,303135000.000,-102266000.000,-42082000.000,-169991000.000,66370000.000,1164043000.000,
1487843,2016-12-31,379711509.000,,63092.000,-31953676.000,,,187518708.000,,1688769.000,-1851.000,-2135205.000,-5448523.000,89742.000,,
1464720,2014-12-31,3627650000.000,,8053000.000,1846000.000,,,2118704000.000,,18404000.000,-139454000.000,110745000.000,47412000.000,,312457000.000,
1117057,2015-12-31,309537530.000,191049926.000,20664487.000,-11790672.000,0.110,3219172.000,107569431.000,97003426.000,-31612274.000,-7020593.000,34453257.000,14052921.000,82110315.000,215315437.000,37108688.000
18937,2011-12-31,948131000.000,533440000.000,50275000.000,76527000.000,3.390,42926000.000,239433000.000,154286000.000,-23872000.000,-83310000.000,108692000.000,128461000.000,243376000.000,,24764000.000
1504886,2016-12-31,49835315.000,,,,,,1455077.000,,,,,,,,
1456802,2016-11-30,1183.000,592.000,592.000,,,,501759.000,,34000.000,,-33408.000,-37121.000,,,
1374535,2016-12-31,869824000.000,344187000.000,69118000.000,12886000.000,0.970,188841000.000,,171623000.000,149772000.000,-206908000.000,76641000.000,47546000.000,177043000.000,708906000.000,25872000.000
812128,2016-10-31,1422700000.000,613324000.000,234111000.000,,8.370,,,148189000.000,-54993000.000,-200404000.000,292849000.000,294111000.000,803991000.000,,22225000.000
356870,2013-12-31,0.000,,0.000,,,,,12321099.000,0.000,,0.000,-114085.000,,0.000,
1177648,2016-09-30,281277000.000,232156000.000,16577000.000,21652000.000,1.130,,11341000.000,7889000.000,2705000.000,-43663000.000,35809000.000,30841000.000,8004000.000,88268000.000,19224.000
1662645,2016-12-31,0.000,0.000,0.000,,,,18373.000,18373.000,11615.000,,-11615.000,-19980.000,,0.000,
889123,2016-12-31,161150000.000,,45323000.000,,,,387000.000,,-52654000.000,34662000.000,6642000.000,,,7174000.000,
92679,2016-07-03,245998000.000,130606000.000,132000.000,-38562000.000,-3.910,12663000.000,167370000.000,62439000.000,-58072000.000,-4842000.000,48132000.000,-51789000.000,33320000.000,419362000.000,9786315.000
1234006,2016-12-31,851742000.000,,4658000.000,,-0.160,,541122000.000,,17019000.000,-58674000.000,41161000.000,,,,23193962.000
919721,2015-12-31,96863091.000,10383367.000,,,,,133860861.000,127371640.000,1020413.000,-186055.000,-1714891.000,-13028115.000,426601.000,,
1076691,2011-12-31,259845955.000,,18194898.000,-752415.000,,,237663468.000,,-19329604.000,5225266.000,2340408.000,,5646012.000,,
1510871,2012-12-31,443864161.000,246177716.000,1710887.000,7916144.000,,,248508562.000,241751172.000,-38063957.000,-27524933.000,65538117.000,11483281.000,186922353.000,649318792.000,
34563,2016-06-30,368991000.000,153365000.000,21095000.000,86706000.000,5.410,272000.000,186397000.000,56837000.000,17837000.000,-39530000.000,27628000.000,8179000.000,118416000.000,544382000.000,16627402.000
879407,2016-09-30,128176505.000,90502543.000,85366448.000,-81579128.000,,,33152246.000,25643794.000,55131817.000,13447763.000,-64427486.000,-81742726.000,15386761.000,158333.000,
1497572,2014-06-30,101480.000,101480.000,,,,,,58065445.000,464951.000,,-493147.000,,,,
1453420,2013-12-31,4172799.000,133011.000,,,,,3492754.000,2551854.000,4651776.000,-297216.000,-4308523.000,-6165593.000,779233.000,3100.000,
1158114,2016-12-31,322318000.000,157552000.000,50224000.000,30057000.000,1.760,,94934000.000,59973000.000,4642000.000,-41543000.000,57104000.000,23020000.000,144098000.000,260713000.000,17712928.000
891166,2016-12-31,1060007000.000,,105730000.000,97008000.000,2.790,,688817000.000,,-38369000.000,-174311000.000,121396000.000,,32162000.000,685289000.000,35650000.000
30697,2017-01-01,3939314000.000,452532000.000,198240000.000,,0.490,741410000.000,3411578000.000,230081000.000,-404535000.000,92107000.000,181408000.000,314780000.000,1192339000.000,1435418000.000,266712000.000
892997,2015-03-31,133197.000,,10041.000,,,,1885149.000,,,0.000,4343.000,-101063.000,,14342.000,
1465872,2016-12-31,1160428000.000,310206000.000,231727000.000,,,,933868000.000,55161000.000,,,,,834528000.000,,
928421,2015-12-31,123313000.000,112828000.000,33427000.000,8433000.000,0.130,,35789000.000,32958000.000,1701000.000,-1190000.000,10741000.000,11520000.000,8236000.000,172532000.000,76815000.000
1168165,2016-12-31,114904000000.000,12412000000.000,635000000.000,1098000000.000,1.220,6677000000.000,87292000000.000,13457000000.000,1191000000.000,-15503000000.000,8445000000.000,3112000000.000,71555000000.000,31360000000.000,927000000.000
1362190,2016-12-31,4488600.000,1474823.000,1409418.000,,,700528.000,4181363.000,4166913.000,2105082.000,-42640.000,-2340281.000,-4478214.000,0.000,994265.000,
1599117,2016-12-31,5378599.000,1749256.000,1311338.000,-842578.000,,1426182.000,1326970.000,219326.000,1516364.000,91471.000,-370176.000,-895974.000,36552.000,2761245.000,
766792,2016-12-31,45604692.000,28831657.000,21677186.000,,-0.020,,11291430.000,8325922.000,162000.000,-410943.000,8852798.000,-724564.000,14344924.000,20955347.000,6285815.000
1390312,2016-12-31,822440000.000,,,4104000.000,0.640,,745296000.000,,15330000.000,-18929000.000,6386000.000,,13497000.000,,6274000.000
1124140,2016-12-31,377040000.000,333573000.000,48921000.000,-167196000.000,,,41745000.000,30692000.000,149586000.000,-11519000.000,-130066000.000,-169016000.000,38142000.000,99376000.000,
203248,2012-12-31,,,,,,,,,,,,,,,
1011308,2011-12-31,15500000.000,,600000.000,,,,4500000.000,,,,,,,,
1051627,2016-12-31,154246000.000,107286000.000,36152000.000,1507000.000,0.170,,13955000.000,13050000.000,1298000.000,-1113000.000,12504000.000,6425000.000,27805000.000,81349000.000,32894000.000
785787,2016-10-31,392631000.000,201860000.000,3676000.000,28237000.000,5.600,6871000.000,279339000.000,114876000.000,-84773000.000,-15913000.000,84374000.000,66507000.000,179666000.000,1095830000.000,5139843.000
1110607,2016-12-31,28429000.000,17094000.000,8203000.000,,0.010,,5127000.000,5127000.000,571000.000,1644000.000,5614000.000,-852000.000,7938000.000,25384000.000,15520000.000
1588972,2016-12-31,182997000.000,84758000.000,64483000.000,,-2.820,6446000.000,111384000.000,16261000.000,51676000.000,-3770000.000,-3202000.000,-25773000.000,37300000.000,69337000.000,10721928.000
1040765,2016-12-31,20814847000.000,,1501027000.000,978968000.000,4.340,,11917905000.000,,-446154000.000,-889193000.000,1000667000.000,550791000.000,,,190173000.000
1622577,2016-02-29,84568646.000,56877.000,10092.000,,,,79568641.000,103196.000,84794707.000,-84426928.000,-387006.000,,,,
933141,2016-12-31,21659190000.000,,1362126000.000,162327000.000,4.300,726856000.000,18719496000.000,,1969290000.000,-1424397000.000,306966000.000,,306373000.000,,41106000.000
1438943,2017-03-31,1175022.000,,,,,,800654.000,,2442030.000,,-1384697.000,-3471549.000,,163363.000,
719184,2012-12-31,9119000.000,,,,,,11736000.000,,-140000.000,-294000.000,498000.000,,,2559000.000,
1636509,2016-12-31,1130.000,1130.000,1130.000,,,,1130.000,1130.000,30130.000,,-31000.000,-61000.000,,,
911583,2012-12-31,425667000.000,256332000.000,73406000.000,7177000.000,1.080,22916000.000,183822000.000,53618000.000,1621000.000,-6824000.000,28713000.000,28600000.000,91485000.000,353717000.000,12528048.000
1623077,2015-12-31,369288.000,4705.000,4705.000,,,209000.000,,90072.000,112000.000,,-110733.000,,155583.000,100312.000,
1171012,2016-12-31,10380000.000,8404000.000,1558000.000,,-0.710,,6404000.000,5245000.000,13017000.000,-292000.000,-18785000.000,-27406000.000,1115000.000,4100000.000,41575784.000
1410471,2014-12-31,614762000.000,170445000.000,14913000.000,,2.210,408988000.000,246845000.000,98369000.000,-3979000.000,-53760000.000,47642000.000,64989000.000,8798000.000,,17619050.000
1140761,2016-12-31,4860000000.000,1900000000.000,1034000000.000,68000000.000,,,4520000000.000,1191000000.000,-5000000.000,297000000.000,77000000.000,260000000.000,2543000000.000,1862000000.000,
356037,2016-09-30,48707000.000,41817000.000,13103000.000,-942000.000,0.670,,31052000.000,17383000.000,-1407000.000,-896000.000,5004000.000,3801000.000,1680000.000,103367000.000,3734000.000
1519405,2016-10-31,,7264165.000,7263539.000,-22212.000,,,,2461.000,,,-22366.000,,,7620.000,
1362468,2016-12-31,1671576000.000,422054000.000,64711000.000,218526000.000,13.210,,1197954000.000,392898000.000,32575000.000,-401837000.000,346861000.000,370558000.000,1095314000.000,1362831000.000,16489000.000
67279,2016-12-31,48448000.000,27162000.000,8313000.000,4326000.000,0.860,7180000.000,11997000.000,10715000.000,-4967000.000,-275000.000,7307000.000,6295000.000,5457000.000,63311000.000,5835000.000
1669513,2016-09-30,18555.000,15488.000,15467.000,,,,37039.000,37039.000,32925.000,,-17458.000,-41750.000,,456.000,
1486800,2015-12-31,192970000.000,49206000.000,26868000.000,10746000.000,0.230,53022000.000,84239000.000,39860000.000,-39620000.000,45153000.000,-18614000.000,-34934000.000,42288000.000,157958000.000,48172811.000
1022225,2014-06-29,302693000.000,218025000.000,41819000.000,3361000.000,-0.060,600000.000,42444000.000,30905000.000,-31690000.000,3715000.000,4808000.000,-386000.000,52113000.000,204781000.000,18956000.000
1075706,2016-12-31,1025211907.000,,21688557.000,3133959.000,1.380,,940152512.000,,48048359.000,-51386405.000,10078913.000,,18664084.000,,4875638.000
1434589,2012-12-31,3754757.000,3680126.000,1293136.000,-21528474.000,,,20017940.000,20017940.000,3485745.000,0.000,-4377548.000,-6292523.000,74631.000,4519757.000,
1649676,2016-04-30,,14401.000,14401.000,,,,,28740.000,26391.000,,-44718.000,-48686.000,,,
1418819,2016-12-31,3499625000.000,516770000.000,371167000.000,114649000.000,0.890,0.000,2155867000.000,83194000.000,202151000.000,-242360000.000,225199000.000,176371000.000,2813084000.000,433640000.000,124875000.000
1095996,2016-12-31,1998151000.000,,42612000.000,,1.550,66902000.000,1234722000.000,,-34456000.000,5159000.000,21706000.000,93968000.000,,1406040000.000,38474900.000
1487712,2016-12-31,13975616000.000,,274802000.000,,3.440,,10593429000.000,,1103565000.000,-2005516000.000,1020078000.000,,,1419055000.000,110798727.000
849146,2016-06-30,50259000.000,42409000.000,7883000.000,,0.410,,38128000.000,28550000.000,-11697000.000,-562000.000,5986000.000,13414000.000,3456000.000,206540000.000,14531000.000
1292055,2013-12-28,515836000.000,134177000.000,7362000.000,-31737000.000,-0.990,182178000.000,231039000.000,52963000.000,-40249000.000,-9362000.000,46189000.000,-28359000.000,89993000.000,399992000.000,36327000.000
837173,2014-12-31,5386129000.000,970775000.000,468532000.000,-526358000.000,-7.100,,5104548000.000,421609000.000,412067000.000,-62399000.000,-139704000.000,-306936000.000,1466297000.000,1407345000.000,66300000.000
1254595,2016-12-31,1260247000.000,,14144000.000,449000.000,,,795620000.000,,-182222000.000,120240000.000,62599000.000,21362000.000,,,57581000.000
1468164,2016-05-31,384620.000,379495.000,270178.000,,,,921114.000,841601.000,,,218274.000,,5125.000,,
922612,2016-05-31,9634740.000,7956407.000,988686.000,-1542762.000,-0.510,,,1630700.000,0.000,11430.000,-819808.000,-1436474.000,965452.000,11685353.000,2995910.000
18396,2016-12-31,289292000.000,196368000.000,3165000.000,-26981000.000,-1.660,45428000.000,100316000.000,80870000.000,-23346000.000,-3805000.000,13493000.000,-30483000.000,18189000.000,864367000.000,19031000.000
1045539,2016-08-31,879717000.000,326536000.000,48361000.000,-26041000.000,,1349000.000,536153000.000,133546000.000,-10811000.000,-159866000.000,102010000.000,25583000.000,403631000.000,2086625000.000,
